113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,113,113,113,113,113,113,113,113,113,113,673,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,113,113,113,113,113,673,673,673,673,113,673,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,113,113,113,113,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,673,673,673,673,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
